strateji,tohum,gun,masa,asci,salon,plan,servis,kizgin,kisi,ciro,memnuniyet,itibar,kasa
makul,20332181,48,10,4,4,39,35,4,63,324010,8651,9153,1382412
makul,20332181,49,10,4,4,40,40,0,71,435685,8592,9411,220990
makul,20332181,50,10,4,4,29,29,0,58,328630,9036,9534,444349
makul,20332181,51,10,4,4,28,28,0,58,368960,9767,9685,694942
makul,20332181,52,10,4,4,27,27,0,59,370055,9173,9759,948920
makul,20332181,53,10,4,4,26,26,0,59,325275,9668,9833,1172267
makul,20332181,54,10,4,4,31,31,0,59,325590,9765,9872,1393870
makul,20332181,55,10,4,4,36,30,6,62,351450,6946,9413,1633318
makul,20332181,56,10,4,4,31,31,0,72,435710,8756,9587,456961
makul,20332181,57,10,4,4,24,24,0,58,331240,9820,9699,682432
makul,20332181,58,10,4,4,30,30,0,59,343700,9701,9780,917451
makul,20332181,59,10,4,4,28,28,0,59,351930,9696,9847,1156038
makul,20332181,60,10,4,4,28,27,1,52,307435,8844,9857,1365468
genislemeyen,20260910,1,4,1,0,6,5,1,11,54350,8906,3189,836827
genislemeyen,20260910,2,4,1,0,8,8,0,13,65620,8900,3530,881479
genislemeyen,20260910,3,4,1,0,7,4,3,11,77170,9565,3795,935631
genislemeyen,20260910,4,4,1,0,8,8,0,14,61925,8328,4037,978025
genislemeyen,20260910,5,4,1,0,7,6,1,13,60600,7756,4135,1018766
genislemeyen,20260910,6,4,1,1,11,8,3,13,85000,7997,4200,1076609
genislemeyen,20260910,7,4,1,1,10,9,1,15,79150,7740,4396,765765
genislemeyen,20260910,8,4,1,2,8,6,2,13,67940,8128,4566,811925
genislemeyen,20260910,9,4,1,2,6,5,1,13,62900,8307,4693,854406
genislemeyen,20260910,10,4,1,2,8,8,0,16,108800,8781,5041,928359
genislemeyen,20260910,11,4,1,2,10,9,1,15,69250,7617,5101,975194
genislemeyen,20260910,12,4,1,2,10,9,1,14,81930,6499,5018,1030827
genislemeyen,20260910,13,4,1,2,9,9,0,20,92255,7902,5297,1093454
genislemeyen,20260910,14,4,1,2,10,8,2,17,87200,4977,4744,710897
genislemeyen,20260910,15,4,1,2,7,7,0,16,80540,7468,4894,765907
genislemeyen,20260910,16,4,1,2,6,6,0,16,90650,7037,4954,827434
genislemeyen,20260910,17,4,1,2,10,10,0,16,102210,8173,5150,897219
genislemeyen,20260910,18,4,1,2,9,9,0,16,100150,9244,5509,965248
genislemeyen,20260910,19,4,1,2,8,8,0,17,103635,9869,5933,1036026
genislemeyen,20260910,20,4,1,2,9,8,1,20,147550,4403,5176,1136362
genislemeyen,20260910,21,4,1,2,9,8,1,18,89410,7223,4384,749808
genislemeyen,20260910,22,4,1,2,8,8,0,15,71300,5110,4139,798112
genislemeyen,20260910,23,4,1,2,6,5,1,14,83700,7757,4281,855054
genislemeyen,20260910,24,4,1,2,8,7,1,14,77630,7805,4549,908367
genislemeyen,20260910,25,4,1,2,10,10,0,15,79600,7705,4661,962812
genislemeyen,20260910,26,4,1,2,13,12,1,14,84845,9062,4835,1019960
genislemeyen,20260910,27,4,1,2,9,6,3,14,83900,4368,4330,1077322
genislemeyen,20260910,28,4,1,2,8,6,2,14,103390,7974,4277,695200
genislemeyen,20260910,29,4,1,2,11,10,1,13,79425,8162,4412,749580
genislemeyen,20260910,30,4,1,2,9,9,0,15,98250,7477,4351,816275
genislemeyen,20260910,31,4,1,2,6,6,0,15,89650,9252,4706,877341
genislemeyen,20260910,32,4,1,2,8,8,0,16,71950,7431,4854,925965
genislemeyen,20260910,33,4,1,2,10,10,0,16,104450,6812,4918,996787
genislemeyen,20260910,34,4,1,2,13,11,2,17,103605,6605,4762,1067251
genislemeyen,20260910,35,4,1,2,8,7,1,18,104820,8219,4951,680691
genislemeyen,20260910,36,4,1,2,8,8,0,16,101250,9161,5654,749117
genislemeyen,20260910,37,4,1,2,14,13,1,15,100310,7596,5475,817185
genislemeyen,20260910,38,4,1,2,8,8,0,17,112855,7424,5603,893895
genislemeyen,20260910,39,4,1,2,7,5,2,12,71620,6870,5436,943048
genislemeyen,20260910,40,4,1,2,9,9,0,17,89620,7573,5544,1003724
genislemeyen,20260910,41,4,1,2,12,11,1,20,124900,6835,5584,1088282
genislemeyen,20260910,42,4,1,2,11,6,5,14,87500,5157,5108,683599
genislemeyen,20260910,43,4,1,2,6,5,1,14,100450,7749,5208,752058
genislemeyen,20260910,44,4,1,2,7,6,1,15,83200,6209,4793,808692
genislemeyen,20260910,45,4,1,2,11,11,0,16,95680,9352,5144,874537
genislemeyen,20260910,46,4,1,2,6,6,0,16,85300,8708,5368,932120
genislemeyen,20260910,47,4,1,2,9,9,0,17,138900,7758,5479,1026604
genislemeyen,20260910,48,4,1,2,12,10,2,15,92800,4804,4789,1089800
genislemeyen,20260910,49,4,1,2,12,10,2,12,82450,8129,4361,675829
genislemeyen,20260910,50,4,1,2,8,7,1,12,74960,7724,4598,727251
genislemeyen,20260910,51,4,1,2,8,7,1,12,72100,9560,4747,776108
genislemeyen,20260910,52,4,1,2,5,4,1,15,120800,9896,5231,857383
genislemeyen,20260910,53,4,1,2,9,6,3,10,85455,5817,3920,915694
genislemeyen,20260910,54,4,1,2,7,6,1,12,70600,7281,3861,963760
genislemeyen,20260910,55,4,1,2,8,8,0,18,89400,9650,4365,1024238
genislemeyen,20260910,56,4,1,2,9,8,1,17,117550,8498,4655,627954
genislemeyen,20260910,57,4,1,2,8,8,0,15,89850,7978,4766,688865
genislemeyen,20260910,58,4,1,2,9,6,3,11,61850,7650,4665,730833
genislemeyen,20260910,59,4,1,2,7,7,0,15,79100,4628,3972,784259
genislemeyen,20260910,60,4,1,2,7,7,0,14,108155,9557,4458,859708
genislemeyen,20268829,1,4,1,0,8,7,1,12,64950,7850,3083,844175
genislemeyen,20268829,2,4,1,0,4,4,0,13,81975,8905,3444,901319
genislemeyen,20268829,3,4,1,0,3,3,0,14,77120,7695,3662,954923
genislemeyen,20268829,4,4,1,0,7,6,1,13,78700,8291,3970,1008371
genislemeyen,20268829,5,4,1,0,6,6,0,14,90040,7508,4117,1070185
genislemeyen,20268829,6,4,1,0,9,6,3,13,65990,7771,4062,1115698
genislemeyen,20268829,7,4,1,1,8,6,2,14,80750,7703,3888,877364
genislemeyen,20268829,8,4,1,1,7,7,0,14,62960,8732,4153,920411
genislemeyen,20268829,9,4,1,1,9,9,0,15,82250,9034,4554,976156
genislemeyen,20268829,10,4,1,1,9,9,0,15,79110,6724,4663,1030469
genislemeyen,20268829,11,4,1,1,7,7,0,15,84875,7983,4855,1088501
genislemeyen,20268829,12,4,1,1,10,10,0,16,66500,8859,5130,1133450
genislemeyen,20268829,13,4,1,1,11,11,0,20,116255,8252,5354,1212714
genislemeyen,20268829,14,4,1,1,11,8,3,16,71200,7499,5385,893042
genislemeyen,20268829,15,4,1,1,6,6,0,17,104350,8135,5574,963984
genislemeyen,20268829,16,4,1,1,10,10,0,17,99600,8002,5683,1031495
genislemeyen,20268829,17,4,1,1,10,10,0,17,116700,9017,5875,1110362
genislemeyen,20268829,18,4,1,1,9,7,2,14,83850,7299,5883,1167151
genislemeyen,20268829,19,4,1,1,7,7,0,17,110550,8679,6102,1242731
genislemeyen,20268829,20,4,1,1,9,7,2,18,135450,6291,5951,1334403
genislemeyen,20268829,21,4,1,2,10,6,4,16,78535,7303,5297,1016517
genislemeyen,20268829,22,4,1,2,9,7,2,14,86050,7919,5340,1074832
genislemeyen,20268829,23,4,1,2,10,10,0,17,88100,8084,5455,1134391
genislemeyen,20268829,24,4,1,2,11,10,1,16,98000,5498,5234,1200363
genislemeyen,20268829,25,4,1,2,7,4,3,11,58700,3682,4557,1239832
genislemeyen,20268829,26,4,1,2,11,9,2,13,67650,6894,4552,1285653
genislemeyen,20268829,27,4,1,2,11,11,0,19,117675,8180,4694,1366512
genislemeyen,20268829,28,4,1,2,10,10,0,19,132550,6698,4743,1004119
genislemeyen,20268829,29,4,1,2,9,9,0,16,99260,8340,4977,1071989
genislemeyen,20268829,30,4,1,2,7,5,2,14,59990,5833,4784,1112906
genislemeyen,20268829,31,4,1,2,6,5,1,15,103410,9893,5262,1184878
genislemeyen,20268829,32,4,1,2,8,7,1,13,85600,9057,5416,1242969
genislemeyen,20268829,33,4,1,2,7,5,2,15,97200,6193,5368,1309226
genislemeyen,20268829,34,4,1,2,13,7,6,15,124500,6103,5158,1394375
genislemeyen,20268829,35,4,1,2,12,11,1,18,116010,5954,4885,1015156
genislemeyen,20268829,36,4,1,2,8,7,1,14,71700,7110,5322,1064029
genislemeyen,20268829,37,4,1,2,10,8,2,14,61450,7651,4540,1105336
genislemeyen,20268829,38,4,1,2,7,6,1,14,103800,6773,4547,1175488
genislemeyen,20268829,39,4,1,2,13,12,1,14,76150,8058,4895,1227231
genislemeyen,20268829,40,4,1,2,8,6,2,13,75770,8627,4984,1279110
genislemeyen,20268829,41,4,1,2,8,7,1,14,88765,9031,5000,1340077
genislemeyen,20268829,42,4,1,2,10,9,1,19,167900,8016,5272,990204
genislemeyen,20268829,43,4,1,2,10,8,2,14,112600,5834,4612,1066836
genislemeyen,20268829,44,4,1,2,5,4,1,13,100500,9811,4994,1136950
genislemeyen,20268829,45,4,1,2,10,9,1,14,99295,8667,5175,1204334
genislemeyen,20268829,46,4,1,2,8,8,0,16,137650,7071,5282,1298432
genislemeyen,20268829,47,4,1,2,5,3,2,14,101100,9881,5615,1367332
genislemeyen,20268829,48,4,1,2,12,11,1,19,113095,7643,5488,1444390
genislemeyen,20268829,49,4,1,2,11,9,2,19,128115,4785,4895,1061760
genislemeyen,20268829,50,4,1,2,7,6,1,13,76100,5598,4675,1113379
genislemeyen,20268829,51,4,1,2,6,6,0,15,94150,8523,4824,1176909
genislemeyen,20268829,52,4,1,2,10,10,0,16,96350,8331,4997,1242285
genislemeyen,20268829,53,4,1,2,7,6,1,14,91570,7761,5282,1304996
genislemeyen,20268829,54,4,1,2,8,7,1,11,54400,6753,4924,1341978
genislemeyen,20268829,55,4,1,2,13,12,1,18,88350,6393,4806,1401596
genislemeyen,20268829,56,4,1,2,9,6,3,15,92350,6700,4012,988313
genislemeyen,20268829,57,4,1,2,9,9,0,14,119220,9377,4475,1069719
genislemeyen,20268829,58,4,1,2,9,8,1,14,81800,9120,4659,1125307
genislemeyen,20268829,59,4,1,2,7,7,0,15,85900,6214,4697,1183343
genislemeyen,20268829,60,4,1,2,7,6,1,14,77355,9873,4959,1236803
genislemeyen,20276748,1,4,1,0,7,7,0,13,57750,8218,3161,839006
genislemeyen,20276748,2,4,1,0,7,6,1,11,39600,8413,3344,865805
genislemeyen,20276748,3,4,1,1,7,6,1,10,59150,8137,3347,905902
genislemeyen,20276748,4,4,1,1,6,6,0,13,81100,9842,3696,960828
genislemeyen,20276748,5,4,1,1,6,6,0,14,73395,9709,4074,1010799
genislemeyen,20276748,6,4,1,1,8,8,0,18,97600,6295,4079,1076862
genislemeyen,20276748,7,4,1,1,10,10,0,18,93765,9015,4559,775839
genislemeyen,20276748,8,4,1,1,7,7,0,15,67370,9082,4956,821356
genislemeyen,20276748,9,4,1,1,9,9,0,16,80340,7913,5097,875989
genislemeyen,20276748,10,4,1,1,9,8,1,14,65400,7635,5258,920377
genislemeyen,20276748,11,4,1,1,8,8,0,16,74450,7352,5367,970684
genislemeyen,20276748,12,4,1,1,8,4,4,10,46200,8062,5170,1001936
genislemeyen,20276748,13,4,1,2,8,7,1,17,99860,6491,4896,1070952
genislemeyen,20276748,14,4,1,2,9,9,0,20,110100,6238,4989,704070
genislemeyen,20276748,15,4,1,2,9,9,0,16,96765,7788,5142,770149
genislemeyen,20276748,16,4,1,2,6,6,0,16,88435,7083,5198,830385
genislemeyen,20276748,17,4,1,2,7,7,0,16,76890,8626,5457,882640
genislemeyen,20276748,18,4,1,2,9,8,1,16,87165,8039,5633,942006
genislemeyen,20276748,19,4,1,2,12,11,1,15,83930,8514,5688,999156
genislemeyen,20276748,20,4,1,2,12,10,2,18,114150,6742,5636,1076218
genislemeyen,20276748,21,4,1,2,10,10,0,21,118700,8929,5965,710258
genislemeyen,20276748,22,4,1,2,8,8,0,18,95065,9320,6295,775068
genislemeyen,20276748,23,4,1,2,10,7,3,15,81050,5701,6031,829841
genislemeyen,20276748,24,4,1,2,9,7,2,12,72145,9186,5897,879388
genislemeyen,20276748,25,4,1,2,8,8,0,17,112500,9172,6142,955767
genislemeyen,20276748,26,4,1,2,9,8,1,17,89000,5844,5892,1015886
genislemeyen,20276748,27,4,1,2,12,8,4,16,96960,7652,5344,1082677
genislemeyen,20276748,28,4,1,2,7,7,0,21,120460,6606,5523,712244
genislemeyen,20276748,29,4,1,2,14,13,1,16,110350,8823,5709,787009
genislemeyen,20276748,30,4,1,2,7,5,2,14,177890,6690,5683,910676
genislemeyen,20276748,31,4,1,2,10,10,0,17,101150,6449,5722,979497
genislemeyen,20276748,32,4,1,2,9,9,0,17,105650,6795,5767,1051469
genislemeyen,20276748,33,4,1,2,8,6,2,13,79875,9873,5861,1106938
genislemeyen,20276748,34,4,1,2,14,12,2,19,104600,5457,4658,1177810
genislemeyen,20276748,35,4,1,2,9,7,2,17,118140,7726,4788,801298
genislemeyen,20276748,36,4,1,2,8,7,1,15,106850,8206,5182,873880
genislemeyen,20276748,37,4,1,2,9,9,0,16,101100,5632,5049,942583
genislemeyen,20276748,38,4,1,2,8,8,0,16,103875,6827,5197,1013732
genislemeyen,20276748,39,4,1,2,8,8,0,16,106565,8514,5424,1086713
genislemeyen,20276748,40,4,1,2,9,8,1,15,104140,8989,5600,1157637
genislemeyen,20276748,41,4,1,2,10,8,2,16,95100,6630,5452,1222390
genislemeyen,20276748,42,4,1,2,10,8,2,18,136915,7150,5491,852244
genislemeyen,20276748,43,4,1,2,10,9,1,15,120050,7835,5114,933733
genislemeyen,20276748,44,4,1,2,8,7,1,15,112650,8104,5323,1009978
genislemeyen,20276748,45,4,1,2,8,7,1,16,97300,6291,5325,1076463
genislemeyen,20276748,46,4,1,2,9,5,4,8,62700,7376,4752,1119333
genislemeyen,20276748,47,4,1,2,8,7,1,15,81810,6911,4820,1175385
genislemeyen,20276748,48,4,1,2,11,8,3,13,71650,6829,4325,1224143
genislemeyen,20276748,49,4,1,2,12,11,1,17,116710,8685,4483,834049
genislemeyen,20276748,50,4,1,2,11,11,0,15,91135,7122,4485,895799
genislemeyen,20276748,51,4,1,2,7,7,0,15,77270,9420,4836,948999
genislemeyen,20276748,52,4,1,2,4,4,0,16,139900,9479,5340,1046998
genislemeyen,20276748,53,4,1,2,9,8,1,15,92340,8251,5627,1110091
genislemeyen,20276748,54,4,1,2,7,5,2,13,82900,5513,5032,1166149
genislemeyen,20276748,55,4,1,2,11,10,1,19,122260,7909,5301,1250176
genislemeyen,20276748,56,4,1,2,9,8,1,18,97465,6026,4970,840121
genislemeyen,20276748,57,4,1,2,9,9,0,16,67720,9307,5239,886101
genislemeyen,20276748,58,4,1,2,9,9,0,16,102235,8775,5451,956487
genislemeyen,20276748,59,4,1,2,7,3,4,10,60100,9904,5423,997355
genislemeyen,20276748,60,4,1,2,8,5,3,11,58250,9089,5461,1036862
genislemeyen,20284667,1,4,1,0,6,6,0,13,82050,9243,3344,855800
genislemeyen,20284667,2,4,1,0,4,4,0,13,75000,9820,3771,906777
genislemeyen,20284667,3,4,1,0,4,3,1,11,78450,9890,4128,960205
genislemeyen,20284667,4,4,1,1,7,5,2,13,84275,8111,4005,1018369
genislemeyen,20284667,5,4,1,1,7,5,2,12,57005,9871,4258,1056892
genislemeyen,20284667,6,4,1,2,12,11,1,17,91080,7770,4361,1118698
genislemeyen,20284667,7,4,1,2,7,6,1,15,83350,9891,4548,739280
genislemeyen,20284667,8,4,1,2,8,5,3,11,74325,8752,4628,790001
genislemeyen,20284667,9,4,1,2,7,7,0,15,79450,9174,4941,843493
genislemeyen,20284667,10,4,1,2,8,7,1,14,86090,8890,5184,902109
genislemeyen,20284667,11,4,1,2,9,9,0,16,87650,7156,5280,962156
genislemeyen,20284667,12,4,1,2,8,7,1,15,76075,8565,5442,1014420
genislemeyen,20284667,13,4,1,2,9,7,2,14,83100,7094,4678,1070658
genislemeyen,20284667,14,4,1,2,9,7,2,12,63600,7754,4379,672008
genislemeyen,20284667,15,4,1,2,5,3,2,11,66505,9880,4636,717435
genislemeyen,20284667,16,4,1,2,6,6,0,15,107475,9330,5013,790480
genislemeyen,20284667,17,4,1,2,9,9,0,16,97045,6578,5107,856877
genislemeyen,20284667,18,4,1,2,9,8,1,15,87095,5726,4954,916651
genislemeyen,20284667,19,4,1,2,7,7,0,16,76950,9877,5305,968393
genislemeyen,20284667,20,4,1,2,10,8,2,19,120500,9732,5795,1050697
genislemeyen,20284667,21,4,1,2,9,7,2,18,103125,6601,5746,674550
genislemeyen,20284667,22,4,1,2,11,10,1,16,84150,6741,5776,731428
genislemeyen,20284667,23,4,1,2,8,8,0,17,102400,8498,5942,800869
genislemeyen,20284667,24,4,1,2,11,10,1,17,90460,9002,6128,862076
genislemeyen,20284667,25,4,1,2,10,7,3,13,79790,8615,6190,916884
genislemeyen,20284667,26,4,1,2,11,11,0,18,91945,8275,6367,979894
genislemeyen,20284667,27,4,1,2,12,9,3,15,98900,6451,6041,1046983
genislemeyen,20284667,28,4,1,2,10,8,2,17,96205,8155,5781,660068
genislemeyen,20284667,29,4,1,2,8,8,0,17,121750,9221,6117,742878
genislemeyen,20284667,30,4,1,2,9,7,2,14,108500,6592,5824,817452
genislemeyen,20284667,31,4,1,2,7,7,0,17,103120,7505,5900,887292
genislemeyen,20284667,32,4,1,2,8,7,1,12,90295,5030,5226,949686
genislemeyen,20284667,33,4,1,2,10,8,2,12,56850,7893,4941,988244
genislemeyen,20284667,34,4,1,2,10,9,1,18,95750,7208,4697,1052785
genislemeyen,20284667,35,4,1,2,9,7,2,15,99545,6523,4619,662603
genislemeyen,20284667,36,4,1,2,6,4,2,10,75650,9164,4449,713940
genislemeyen,20284667,37,4,1,2,9,9,0,15,75950,9770,4780,765555
genislemeyen,20284667,38,4,1,2,10,9,1,14,77150,5419,4676,817874
genislemeyen,20284667,39,4,1,2,7,6,1,12,92250,6660,4537,880464
genislemeyen,20284667,40,4,1,2,8,8,0,15,72660,8175,4809,930447
genislemeyen,20284667,41,4,1,2,10,9,1,17,75750,8225,5332,981604
genislemeyen,20284667,42,4,1,2,7,5,2,14,78950,8471,5161,571157
genislemeyen,20284667,43,4,1,2,8,6,2,13,70055,8458,5323,618792
genislemeyen,20284667,44,4,1,2,7,3,4,9,74950,4408,4559,669513
genislemeyen,20284667,45,4,1,2,4,3,1,12,75525,7228,4614,721995
genislemeyen,20284667,46,4,1,2,5,5,0,15,107025,9867,5075,796707
genislemeyen,20284667,47,4,1,2,7,7,0,16,88200,6906,5111,856583
genislemeyen,20284667,48,4,1,2,8,5,3,14,85350,4924,3948,914837
genislemeyen,20284667,49,4,1,2,12,11,1,17,87735,8160,4117,504866
genislemeyen,20284667,50,4,1,2,9,9,0,15,96700,9200,4431,571003
genislemeyen,20284667,51,4,1,2,5,4,1,14,81935,8254,4780,627020
genislemeyen,20284667,52,4,1,2,9,9,0,16,96470,6861,5010,692374
genislemeyen,20284667,53,4,1,2,6,6,0,16,130500,7273,5112,781787
genislemeyen,20284667,54,4,1,2,7,4,3,12,85555,9162,5211,840326
genislemeyen,20284667,55,4,1,2,6,4,2,15,88950,5925,4634,900558
genislemeyen,20284667,56,4,1,2,4,4,0,19,84425,2563,3033,481362
genislemeyen,20284667,57,4,1,2,6,5,1,11,59700,9858,3294,522688
genislemeyen,20284667,58,4,1,2,6,6,0,13,79630,8562,3588,577005
genislemeyen,20284667,59,4,1,2,8,8,0,14,75380,9046,3878,628338
genislemeyen,20284667,60,4,1,2,9,9,0,14,89390,8839,4151,689391
genislemeyen,20292586,1,4,1,0,6,6,0,13,54800,9495,3480,837890
genislemeyen,20292586,2,4,1,0,9,9,0,14,74850,7103,3480,888722
genislemeyen,20292586,3,4,1,0,8,8,0,14,71455,9118,3823,937326
genislemeyen,20292586,4,4,1,0,8,8,0,14,98140,7254,3943,1005257
genislemeyen,20292586,5,4,1,0,6,5,1,12,60440,8671,4097,1046474
genislemeyen,20292586,6,4,1,1,11,10,1,17,77010,7620,4423,1098930
genislemeyen,20292586,7,4,1,1,7,5,2,16,69200,6017,4307,781026
genislemeyen,20292586,8,4,1,1,9,9,0,15,69600,7266,4604,828038
genislemeyen,20292586,9,4,1,1,9,9,0,15,76650,6769,4719,880006
genislemeyen,20292586,10,4,1,1,10,8,2,13,75500,8957,4828,931120
genislemeyen,20292586,11,4,1,2,8,7,1,14,71450,5333,4561,979646
genislemeyen,20292586,12,4,1,2,7,7,0,15,65050,7716,4713,1023413
genislemeyen,20292586,13,4,1,2,10,10,0,19,103340,7315,4876,1093929
genislemeyen,20292586,14,4,1,2,9,7,2,17,101845,8115,4977,721608
genislemeyen,20292586,15,4,1,2,8,8,0,16,88000,6340,5177,781251
genislemeyen,20292586,16,4,1,2,8,7,1,13,63615,9090,5295,824434
genislemeyen,20292586,17,4,1,2,6,5,1,15,80250,9030,5557,878463
genislemeyen,20292586,18,4,1,2,9,9,0,17,105400,6744,5423,949649
genislemeyen,20292586,19,4,1,2,8,6,2,15,100410,9272,5645,1017935
genislemeyen,20292586,20,4,1,2,12,9,3,17,119800,4066,4666,1099570
genislemeyen,20292586,21,4,1,2,12,9,3,16,89900,8643,4811,713320
genislemeyen,20292586,22,4,1,2,9,9,0,16,84050,9039,5028,770340
genislemeyen,20292586,23,4,1,2,9,8,1,14,97150,6186,4978,836809
genislemeyen,20292586,24,4,1,2,8,7,1,15,98570,7593,5092,904965
genislemeyen,20292586,25,4,1,2,7,6,1,15,94140,7110,5369,969544
genislemeyen,20292586,26,4,1,2,8,6,2,14,108700,6870,4428,1043489
genislemeyen,20292586,27,4,1,2,7,5,2,10,58150,7992,3892,1082977
genislemeyen,20292586,28,4,1,2,8,7,1,17,111735,9480,4354,707828
genislemeyen,20292586,29,4,1,2,7,7,0,15,76565,9217,4751,759363
genislemeyen,20292586,30,4,1,2,8,6,2,12,91150,6761,4617,821390
genislemeyen,20292586,31,4,1,2,6,4,2,11,99350,5961,4329,888822
genislemeyen,20292586,32,4,1,2,7,7,0,15,89970,8386,4589,949994
genislemeyen,20292586,33,4,1,2,5,5,0,15,92350,9031,4917,1012187
genislemeyen,20292586,34,4,1,2,11,8,3,16,85950,4933,4207,1070217
genislemeyen,20292586,35,4,1,2,8,8,0,18,116275,8207,4575,692609
genislemeyen,20292586,36,4,1,2,10,9,1,14,71260,9015,4893,741294
genislemeyen,20292586,37,4,1,2,7,6,1,14,77400,8670,5117,793578
genislemeyen,20292586,38,4,1,2,6,6,0,16,77595,8920,5367,846961
genislemeyen,20292586,39,4,1,2,7,6,1,16,89325,7417,5505,907776
genislemeyen,20292586,40,4,1,2,10,9,1,15,82350,6893,5557,963690
genislemeyen,20292586,41,4,1,2,11,8,3,16,109400,5868,5436,1037751
genislemeyen,20292586,42,4,1,2,11,10,1,20,141700,6376,5434,670096
genislemeyen,20292586,43,4,1,2,7,7,0,17,98380,8300,5774,737289
genislemeyen,20292586,44,4,1,2,8,8,0,17,111525,8585,5984,813859
genislemeyen,20292586,45,4,1,2,11,10,1,17,103555,7834,6108,884349
genislemeyen,20292586,46,4,1,2,11,10,1,16,73460,7806,6093,934081
genislemeyen,20292586,47,4,1,2,7,5,2,13,121900,6837,5758,1017497
genislemeyen,20292586,48,4,1,2,13,11,2,18,88850,7456,4865,1077590
genislemeyen,20292586,49,4,1,2,13,9,4,13,83300,6994,4614,664002
genislemeyen,20292586,50,4,1,2,5,4,1,14,116700,8528,4925,743034
genislemeyen,20292586,51,4,1,2,11,9,2,12,57800,7156,4794,781912
genislemeyen,20292586,52,4,1,2,7,7,0,16,79680,8120,5146,836019
genislemeyen,20292586,53,4,1,2,4,4,0,16,94550,3386,4512,899737
genislemeyen,20292586,54,4,1,2,5,5,0,15,91610,9525,4986,963024
genislemeyen,20292586,55,4,1,2,7,6,1,19,129700,7932,5187,1051117
genislemeyen,20292586,56,4,1,2,13,10,3,16,104780,6522,4992,646636
genislemeyen,20292586,57,4,1,2,9,8,1,15,101380,7683,5091,716050
genislemeyen,20292586,58,4,1,2,7,7,0,16,95040,8702,5495,780836
genislemeyen,20292586,59,4,1,2,7,5,2,13,62900,9516,5641,823577
genislemeyen,20292586,60,4,1,2,9,7,2,14,66450,9669,5863,868296
genislemeyen,20300505,1,4,1,0,5,5,0,13,54850,5144,2840,836891
genislemeyen,20300505,2,4,1,0,6,5,1,12,55000,4138,2527,874100
genislemeyen,20300505,3,4,1,1,7,6,1,11,62500,7336,2585,916294
genislemeyen,20300505,4,4,1,1,7,7,0,12,63200,6417,2624,958990
genislemeyen,20300505,5,4,1,1,7,7,0,12,65850,7216,2661,1003764
genislemeyen,20300505,6,4,1,1,7,7,0,15,76350,9291,3299,1055242
genislemeyen,20300505,7,4,1,1,11,9,2,13,92250,6215,2977,753146
genislemeyen,20300505,8,4,1,1,8,8,0,13,60700,8366,3133,794198
genislemeyen,20300505,9,4,1,1,8,7,1,11,61050,8621,3654,835691
genislemeyen,20300505,10,4,1,1,6,6,0,14,62025,7892,3734,877973
genislemeyen,20300505,11,4,1,1,7,6,1,12,55550,5706,3683,915529
genislemeyen,20300505,12,4,1,2,6,2,4,7,38450,9797,3439,942568
genislemeyen,20300505,13,4,1,2,6,5,1,15,86600,7450,3566,1001283
genislemeyen,20300505,14,4,1,2,7,7,0,17,103750,9818,4229,629727
genislemeyen,20300505,15,4,1,2,8,7,1,14,66050,9833,4687,674209
genislemeyen,20300505,16,4,1,2,9,8,1,14,93250,6553,4490,737386
genislemeyen,20300505,17,4,1,2,6,5,1,14,93050,7401,4539,800776
genislemeyen,20300505,18,4,1,2,10,9,1,14,88200,9565,4818,860500
genislemeyen,20300505,19,4,1,2,10,10,0,16,99980,8471,5287,928265
genislemeyen,20300505,20,4,1,2,10,8,2,17,122030,7981,5421,1012556
genislemeyen,20300505,21,4,1,2,10,8,2,18,103350,6425,5309,635435
genislemeyen,20300505,22,4,1,2,8,8,0,16,82150,9205,5586,690867
genislemeyen,20300505,23,4,1,2,9,9,0,17,90850,9077,5787,752429
genislemeyen,20300505,24,4,1,2,8,8,0,17,92510,8425,5955,815095
genislemeyen,20300505,25,4,1,2,10,10,0,18,100720,8880,6178,883330
genislemeyen,20300505,26,4,1,2,9,8,1,17,93990,5223,6163,948412
genislemeyen,20300505,27,4,1,2,13,10,3,17,100415,8136,6311,1016802
genislemeyen,20300505,28,4,1,2,14,11,3,18,119550,4846,5835,645225
